"5100002807/2017","","Vendor V8004","Posted","1710","Company Code 1710","160577.76","USD","2017-05-01","4500003400","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD83FE196EE7327"
"5100001985/2017","","Vendor V8005","Posted","1710","Company Code 1710","177449.74","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51BD13B4796EA"
"5100002808/2017","","Vendor V8005","Posted","1710","Company Code 1710","63939.38","USD","2017-05-01","4500003401","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD840901DD15328"
"5100001986/2017","","Vendor V8006","Posted","1710","Company Code 1710","70086.66","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51CB6F8CF56EA"
"5100002809/2017","","Vendor V8006","Posted","1710","Company Code 1710","41956.64","USD","2017-05-01","4500003402","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD84113BB8C7328"
"5100001987/2017","","Vendor V8007","Posted","1710","Company Code 1710","84966.00","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51D9A08FE16EA"
"5100002810/2017","","Vendor V8007","Posted","1710","Company Code 1710","49130.00","USD","2017-05-01","4500003403","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD84171D4CE3328"
"5100001988/2017","","Vendor V8007","Posted","1710","Company Code 1710","65559.50","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51E6908AE96EA"
"5100002811/2017","","Vendor V8007","Posted","1710","Company Code 1710","28984.20","USD","2017-05-01","4500003404","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD841F99A8B1328"
"5100001989/2017","","Vendor V8005","Posted","1710","Company Code 1710","47640.88","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51F3D8F3856ED"
"5100002812/2017","","Vendor V8005","Posted","1710","Company Code 1710","17395.84","USD","2017-05-01","4500003405","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD8426CB888932B"
"5100001990/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","28806.30","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51F9A7E35D6ED"
"5100001991/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","25730.46","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE51FD5B48BB6ED"
"5100002813/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","3881.70","USD","2017-05-01","4500003406","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD842AD95C0132B"
"5100001992/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","58055.82","USD","2017-02-10","","","2017-02-10","","","",0,"X","00163E1988461EE6BBE5201421BF36ED"
"5100002814/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","6738.93","USD","2017-05-01","4500003407","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD842ED515D932B"
"5100002001/2017","17300080","Domestic US Supplier 80 (Ariba Netw","Posted","1710","Company Code 1710","1000.00","USD","2017-03-15","MARCH","","2017-03-15","17101201","","",0,"","00163E1988461EE782AC1E94B9D07F26"
"5100002815/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","8417.66","USD","2017-05-01","4500003408","","2017-05-01","","","",0,"X","00163E1A3DD91EE78BD8432B68AB132B"
"5100002011/2017","17300080","Domestic US Supplier 80 (Ariba Netw","Posted","1710","Company Code 1710","150000.00","USD","2017-04-10","","","2017-04-10","17101201","","",0,"","00163E1A3DD91ED787B8E22CB9F12F6E"
"5100002816/2017","","Vendor V8003","Posted","1710","Company Code 1710","250878.42","USD","2017-05-02","4500003424","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF1657A761F9D61"
"5100002021/2017","","Vendor V8003","Posted","1710","Company Code 1710","488780.37","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED7888619486BDA44F7"
"5100002817/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","105206.37","USD","2017-05-02","4500003425","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF165EC7BE17D61"
"5100002818/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","43187.51","USD","2017-05-02","4500003426","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF166727052BD61"
"5100002022/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","375442.34","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861A185B9B24F9"
"5100002819/2017","","Vendor V8004","Posted","1710","Company Code 1710","82200.52","USD","2017-05-02","4500003427","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF1670EB4581D61"
"5100002023/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","42329.48","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861AB1D1E284F9"
"5100002820/2017","","Vendor V8005","Posted","1710","Company Code 1710","216962.84","USD","2017-05-02","4500003428","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF167932D191D62"
"5100002024/2017","","Vendor V8004","Posted","1710","Company Code 1710","93670.36","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861B484AC604F9"
"5100002821/2017","","Vendor V8006","Posted","1710","Company Code 1710","44817.32","USD","2017-05-02","4500003429","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF1681984695D62"
"5100002025/2017","","Vendor V8005","Posted","1710","Company Code 1710","204749.70","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861BCDCBAC64F9"
"5100002822/2017","","Vendor V8007","Posted","1710","Company Code 1710","144500.00","USD","2017-05-02","4500003430","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF168752404BD62"
"5100002026/2017","","Vendor V8006","Posted","1710","Company Code 1710","101554.14","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861C41E2DFA4F9"
"5100002823/2017","","Vendor V8007","Posted","1710","Company Code 1710","53137.70","USD","2017-05-02","4500003431","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF168E94C3BBD62"
"5100002027/2017","","Vendor V8007","Posted","1710","Company Code 1710","240448.00","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861CC54BEEA4F9"
"5100002824/2017","","Vendor V8005","Posted","1710","Company Code 1710","22930.88","USD","2017-05-02","4500003432","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF16960430F5D65"
"5100002028/2017","","Vendor V8007","Posted","1710","Company Code 1710","23118.35","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861D4BA432E4F9"
"5100002825/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","17038.62","USD","2017-05-02","4500003433","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF1699B819E9D65"
"5100002029/2017","","Vendor V8005","Posted","1710","Company Code 1710","31233.44","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861DBF7F0DA4F9"
"5100002826/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","40501.65","USD","2017-05-02","4500003434","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF169D91A23DD65"
"5100002030/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","73221.12","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861E0BD533A4F9"
"5100002827/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","12669.88","USD","2017-05-02","4500003435","","2017-05-02","","","",0,"X","00163E1A3DD91EE78BF16A16D8D45D65"
"5100002031/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","53979.51","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861E5623FEA4FB"
"5100002831/2017","17300001","Carbon Expresss Inc.","Posted","1710","Company Code 1710","1500000.00","USD","2017-05-04","","","2017-05-04","17101201","","",0,"","00163E1A3DD91EE78C94CD79C32D409A"
"5100002032/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","61266.68","USD","2017-04-13","","","2017-03-17","","","",0,"X","00163E1A3DD91ED788861E84135EE4FB"
"5100002033/2017","","Vendor V8003","Posted","1710","Company Code 1710","86509.80","USD","2017-04-14","4500002396","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A12117A5E4082F"
"5100002832/2017","","Vendor V8003","Posted","1710","Company Code 1710","64882.35","USD","2017-05-04","4500003458","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3AE0B63C2CABB"
"5100002034/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","208349.87","USD","2017-04-14","4500002397","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A12199C3BA682F"
"5100002833/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","51571.75","USD","2017-05-04","4500003459","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3AE8532586ABB"
"5100002035/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","50623.77","USD","2017-04-14","4500002398","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A1220B122B682F"
"5100002834/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","48335.69","USD","2017-05-04","4500003460","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3AF09BBC26ABB"
"5100002036/2017","","Vendor V8004","Posted","1710","Company Code 1710","72642.32","USD","2017-04-14","4500002399","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A1228F9E95A82F"
"5100002835/2017","","Vendor V8004","Posted","1710","Company Code 1710","51614.28","USD","2017-05-04","4500003461","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3AFA2A19FEABB"
"5100002037/2017","","Vendor V8005","Posted","1710","Company Code 1710","361365.26","USD","2017-04-14","4500002400","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A12316DAEC282F"
"5100002836/2017","","Vendor V8005","Posted","1710","Company Code 1710","149431.36","USD","2017-05-04","4500003462","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B03A910C4ABB"
"5100002038/2017","","Vendor V8006","Posted","1710","Company Code 1710","100123.80","USD","2017-04-14","4500002401","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A123874543A82F"
"5100002837/2017","","Vendor V8006","Posted","1710","Company Code 1710","44340.54","USD","2017-05-04","4500003463","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B09C3631AABB"
"5100002039/2017","","Vendor V8007","Posted","1710","Company Code 1710","217906.00","USD","2017-04-14","4500002402","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A1240E55D0C82F"
"5100002838/2017","","Vendor V8007","Posted","1710","Company Code 1710","132362.00","USD","2017-05-04","4500003464","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B123C31B8ABE"
"5100002040/2017","","Vendor V8007","Posted","1710","Company Code 1710","26223.80","USD","2017-04-14","4500002403","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A1246C5DBC282F"
"5100002839/2017","","Vendor V8007","Posted","1710","Company Code 1710","54172.85","USD","2017-05-04","4500003465","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B180E21D6ABE"
"5100002041/2017","","Vendor V8005","Posted","1710","Company Code 1710","38745.28","USD","2017-04-14","4500002404","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A124E1C4E0882F"
"5100002840/2017","","Vendor V8005","Posted","1710","Company Code 1710","31233.44","USD","2017-05-04","4500003466","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B1F1AA7A2ABE"
"5100002042/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","55161.00","USD","2017-04-14","4500002405","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A12515BB07682F"
"5100002841/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","23657.94","USD","2017-05-04","4500003467","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B2334B344ABE"
"5100002043/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","25322.04","USD","2017-04-14","4500002406","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A12552D14CE82F"
"5100002842/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","21237.84","USD","2017-05-04","4500003468","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B270DA28CABE"
"5100002044/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","43216.44","USD","2017-04-14","4500002407","","2017-03-18","","","",0,"X","00163E1A3DD91ED788A1258F3DE7682F"
"5100002843/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","11541.74","USD","2017-05-04","4500003469","","2017-05-04","","","",0,"X","00163E1A3DD91ED78CA3B2AE48600ABE"
"5100002045/2017","","Vendor V8003","Posted","1710","Company Code 1710","220599.99","USD","2017-04-14","4500002408","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC41E67E64559"
"5100002844/2017","","Vendor V8003","Posted","1710","Company Code 1710","181670.58","USD","2017-05-05","4500003476","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8C2FFC80C384"
"5100002046/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","146463.77","USD","2017-04-14","4500002409","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC4A8FEDAC559"
"5100002047/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","39183.37","USD","2017-04-14","4500002410","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC5155794A559"
"5100002048/2017","","Vendor V8004","Posted","1710","Company Code 1710","76465.60","USD","2017-04-14","4500002411","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC5A44F2B4559"
"5100002845/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","76326.19","USD","2017-05-05","4500003477","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8CC93E28A389"
"5100002049/2017","","Vendor V8005","Posted","1710","Company Code 1710","178168.16","USD","2017-04-14","4500002412","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC60C9C23E559"
"5100002846/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","28887.01","USD","2017-05-05","4500003478","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8D6342C7038A"
"5100002050/2017","","Vendor V8006","Posted","1710","Company Code 1710","44817.32","USD","2017-04-14","4500002413","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC691F06DE559"
"5100002847/2017","","Vendor V8004","Posted","1710","Company Code 1710","86023.80","USD","2017-05-05","4500003479","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8DD5FA99E38A"
"5100002051/2017","","Vendor V8007","Posted","1710","Company Code 1710","232356.00","USD","2017-04-14","4500002414","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC7175D6CC559"
"5100002848/2017","","Vendor V8005","Posted","1710","Company Code 1710","174576.06","USD","2017-05-05","4500003480","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8E5A81F7238C"
"5100002052/2017","","Vendor V8007","Posted","1710","Company Code 1710","38300.55","USD","2017-04-14","4500002415","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC777CCE12559"
"5100002849/2017","","Vendor V8006","Posted","1710","Company Code 1710","28606.80","USD","2017-05-05","4500003481","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8F05314EE38C"
"5100002053/2017","","Vendor V8005","Posted","1710","Company Code 1710","35977.76","USD","2017-04-14","4500002416","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC7E8F164A55A"
"5100002850/2017","","Vendor V8007","Posted","1710","Company Code 1710","192474.00","USD","2017-05-05","4500003482","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8F8A771FE38D"
"5100002054/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","26477.28","USD","2017-04-14","4500002417","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC83F4F5E655A"
"5100002055/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","16677.15","USD","2017-04-14","4500002418","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC88219F3E55A"
"5100002851/2017","","Vendor V8007","Posted","1710","Company Code 1710","19322.80","USD","2017-05-05","4500003483","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD8FFCDE4F638E"
"5100002056/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","27682.82","USD","2017-04-14","4500002419","","2017-04-14","","","",0,"X","00163E1A3DD91EE788ACC8C31D7CE55A"
"5100002852/2017","","Vendor V8005","Posted","1710","Company Code 1710","20756.40","USD","2017-05-05","4500003484","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD90714228A38E"
"5100002853/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","29664.36","USD","2017-05-05","4500003485","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD90C8217EC38E"
"5100002061/2017","","Vendor V8003","Posted","1710","Company Code 1710","73533.33","USD","2017-04-15","4500002420","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5EFC3D3A45518"
"5100002854/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","8440.68","USD","2017-05-05","4500003486","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD9107F139838E"
"5100002062/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","156778.12","USD","2017-04-15","4500002421","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F059AA9FB518"
"5100002855/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","19525.50","USD","2017-05-05","4500003487","","2017-05-03","","","",0,"X","00163E1A3DD91EE78CAD9144BA4AC38E"
"5100002856/2017","","Vendor V8003","Posted","1710","Company Code 1710","129764.70","USD","2017-05-05","4500003488","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD6F56792D108"
"5100002063/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","31175.09","USD","2017-04-15","4500002422","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F0CB7D827518"
"5100002857/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","138212.29","USD","2017-05-05","4500003489","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD7650840B108"
"5100002064/2017","","Vendor V8004","Posted","1710","Company Code 1710","122344.96","USD","2017-04-15","4500002423","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F150CB1C751B"
"5100002858/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","27456.96","USD","2017-05-05","4500003490","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD7EA7A647108"
"5100002859/2017","","Vendor V8004","Posted","1710","Company Code 1710","42056.08","USD","2017-05-05","4500003491","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD885E9991108"
"5100002065/2017","","Vendor V8005","Posted","1710","Company Code 1710","172420.80","USD","2017-04-15","4500002424","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F1FD3A74151B"
"5100002860/2017","","Vendor V8005","Posted","1710","Company Code 1710","154460.30","USD","2017-05-05","4500003492","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD908DE185108"
"5100002861/2017","","Vendor V8006","Posted","1710","Company Code 1710","18594.42","USD","2017-05-05","4500003493","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD967F2EF7109"
"5100002862/2017","","Vendor V8007","Posted","1710","Company Code 1710","208080.00","USD","2017-05-05","4500003494","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCD9F3F64D5109"
"5100002066/2017","","Vendor V8006","Posted","1710","Company Code 1710","40049.52","USD","2017-04-15","4500002425","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F28169EBD51B"
"5100002863/2017","","Vendor V8007","Posted","1710","Company Code 1710","69010.00","USD","2017-05-05","4500003495","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCDA4C64D29109"
"5100002864/2017","","Vendor V8005","Posted","1710","Company Code 1710","45071.04","USD","2017-05-05","4500003496","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCDABF0B62310B"
"5100002067/2017","","Vendor V8007","Posted","1710","Company Code 1710","136986.00","USD","2017-04-15","4500002426","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F2E68CB4951B"
"5100002865/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","25660.08","USD","2017-05-05","4500003497","","2017-05-05","","","",0,"X","00163E1A3DD91ED78CBCDB082E89110B"
"5100002068/2017","","Vendor V8007","Posted","1710","Company Code 1710","43131.25","USD","2017-04-15","4500002427","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F3544576151B"
"5100002866/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","26615.37","USD","2017-05-05","4500003498","","2017-05-05","","","",0,"","00163E1A3DD91ED78CBCDB45DB7B110B"
"5100002069/2017","","Vendor V8005","Posted","1710","Company Code 1710","39338.32","USD","2017-04-15","4500002428","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F3B38A5D351B"
"5100002867/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","11975.64","USD","2017-05-05","4500003499","","2017-05-05","","","",0,"","00163E1A3DD91ED78CBCDB825658D10B"
"5100002070/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","39634.20","USD","2017-04-15","4500002429","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F3F7E659551B"
"5100002868/2017","","Vendor V8003","Posted","1710","Company Code 1710","203298.03","USD","2017-05-07","4500003500","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF1DB20E3DDDD5"
"5100002869/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","132023.68","USD","2017-05-07","4500003501","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF1E1FDC897DD5"
"5100002071/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","31244.13","USD","2017-04-15","4500002430","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F434C7B8551B"
"5100002870/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","27742.97","USD","2017-05-07","4500003502","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF1EA4B65DBDD5"
"5100002072/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","30373.00","USD","2017-04-15","4500002431","","2017-04-15","","","",0,"X","00163E1A3DD91ED788C5F4708B94151B"
"5100002871/2017","","Vendor V8004","Posted","1710","Company Code 1710","68819.04","USD","2017-05-07","4500003503","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF1F2BEE027DD5"
"5100002872/2017","","Vendor V8005","Posted","1710","Company Code 1710","200439.18","USD","2017-05-07","4500003504","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF1FB10B34FDD5"
"5100002073/2017","","Vendor V8003","Posted","1710","Company Code 1710","211949.01","USD","2017-04-16","4500002432","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF0E49EC3C5451"
"5100002074/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","208349.87","USD","2017-04-16","4500002433","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF0EB81A657451"
"5100002873/2017","","Vendor V8006","Posted","1710","Company Code 1710","34328.16","USD","2017-05-07","4500003505","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF204B52387DD5"
"5100002075/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","12012.42","USD","2017-04-16","4500002434","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF0F29676AB451"
"5100002874/2017","","Vendor V8007","Posted","1710","Company Code 1710","43928.00","USD","2017-05-07","4500003506","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF20BDDA1B5DD5"
"5100002076/2017","","Vendor V8004","Posted","1710","Company Code 1710","91758.72","USD","2017-04-16","4500002435","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF0FAE7C9BF451"
"5100002875/2017","","Vendor V8007","Posted","1710","Company Code 1710","31054.50","USD","2017-05-07","4500003507","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF211B3B00FDD5"
"5100002077/2017","","Vendor V8005","Posted","1710","Company Code 1710","257912.78","USD","2017-04-16","4500002436","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF103443197451"
"5100002876/2017","","Vendor V8005","Posted","1710","Company Code 1710","13244.56","USD","2017-05-07","4500003508","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF218D4673FDD9"
"5100002078/2017","","Vendor V8006","Posted","1710","Company Code 1710","59120.72","USD","2017-04-16","4500002437","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF10A87E2BF451"
"5100002877/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","30399.84","USD","2017-05-07","4500003509","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF21D655931DD9"
"5100002079/2017","","Vendor V8007","Posted","1710","Company Code 1710","102306.00","USD","2017-04-16","4500002438","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF112D405A9451"
"5100002878/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","21373.98","USD","2017-05-07","4500003510","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF2213F734DDD9"
"5100002080/2017","","Vendor V8007","Posted","1710","Company Code 1710","54517.90","USD","2017-04-16","4500002439","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF118CF5C83451"
"5100002879/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","9632.58","USD","2017-05-07","4500003511","","2017-05-07","","","",0,"","00163E1A3DD91ED78CEF2251FF735DD9"
"5100002081/2017","","Vendor V8005","Posted","1710","Company Code 1710","25303.04","USD","2017-04-16","4500002440","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF120542A79452"
"5100002880/2017","","Vendor V8003","Posted","1710","Company Code 1710","103811.76","USD","2017-05-08","4500003521","","2017-05-08","","","",0,"","00163E1A3DD91EE78D884306AA394935"
"5100002082/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","23943.96","USD","2017-04-16","4500002441","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF124535D91452"
"5100002881/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","144400.90","USD","2017-05-08","4500003522","","2017-05-08","","","",0,"","00163E1A3DD91EE78D884381F5586935"
"5100002083/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","23416.08","USD","2017-04-16","4500002442","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF1286A9449452"
"5100002882/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","20306.71","USD","2017-05-08","4500003523","","2017-05-08","","","",0,"","00163E1A3DD91EE78D88440762556935"
"5100002084/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","5901.04","USD","2017-04-16","4500002443","","2017-04-16","","","",0,"X","00163E1A3DD91ED788DF12C7411CD452"
"5100002883/2017","","Vendor V8004","Posted","1710","Company Code 1710","51614.28","USD","2017-05-08","4500003524","","2017-05-08","","","",0,"","00163E1A3DD91EE78D8844A1F6A40935"
"5100002085/2017","","Vendor V8003","Posted","1710","Company Code 1710","488780.37","USD","2017-04-17","4500002447","","2017-03-17","","","",0,"X","00163E1A3DD91EE788EAD4B2F3775191"
"5100002884/2017","","Vendor V8005","Posted","1710","Company Code 1710","108481.42","USD","2017-05-08","4500003525","","2017-05-08","","","",0,"","00163E1A3DD91EE78D8845267CEE0935"
"5100002086/2017","","WaveCrest Labs","Posted","1710","Company Code 1710","375442.34","USD","2017-04-17","4500002448","","2017-03-17","","","",0,"X","00163E1A3DD91EE788EAD524A42DF191"
"5100002885/2017","","Vendor V8006","Posted","1710","Company Code 1710","39572.74","USD","2017-05-08","4500003526","","2017-05-08","","","",0,"","00163E1A3DD91EE78D8845AB403C0935"
"5100002087/2017","","EV Parts Inc.","Posted","1710","Company Code 1710","42329.48","USD","2017-04-17","4500002449","","2017-03-17","","","",0,"X","00163E1A3DD91EE788EAD5AFE92A9191"
