"2017-01-12","OR",4500026622,"1710","10","0","2017-01-12","MZ-TG-Y120",141,"USCU_L04","USCU_L04"
"2017-11-08","OR",4500046265,"1710","10","0","2017-11-08","MZ-FG-M500",5,"USCU_L01","USCU_L01"
"2017-01-13","OR",4500026623,"1710","10","0","2017-01-13","MZ-TG-Y120",603,"USCU_L05","USCU_L05"
"2017-11-09","OR",4500046266,"1710","10","0","2017-11-09","MZ-FG-M500",2,"USCU_L02","USCU_L02"
"2017-01-14","OR",4500026624,"1710","10","0","2017-01-14","MZ-TG-Y120",608,"USCU_L08","USCU_L08"
"2017-11-10","OR",4500046267,"1710","10","0","2017-11-10","MZ-FG-M500",3,"USCU_L02","USCU_L02"
"2017-01-15","OR",4500026625,"1710","10","0","2017-01-15","MZ-TG-Y120",4,"USCU_L07","USCU_L07"
"2017-11-11","OR",4500046268,"1710","10","0","2017-11-11","MZ-FG-M500",15,"USCU_L01","USCU_L01"
"2017-01-16","OR",4500026626,"1710","10","0","2017-01-16","MZ-TG-Y120",396,"USCU_L07","USCU_L07"
"2017-11-12","OR",4500046269,"1710","10","0","2017-11-12","MZ-FG-M500",12,"USCU_L01","USCU_L01"
"2017-01-17","OR",4500026627,"1710","10","0","2017-01-17","MZ-TG-Y120",575,"USCU_L04","USCU_L04"
"2017-11-13","OR",4500046270,"1710","10","0","2017-11-13","MZ-FG-M500",14,"USCU_L02","USCU_L02"
"2017-01-18","OR",4500026628,"1710","10","0","2017-01-18","MZ-TG-Y120",617,"USCU_L04","USCU_L04"
"2017-11-14","OR",4500046271,"1710","10","0","2017-11-14","MZ-FG-M500",2,"USCU_L03","USCU_L03"
"2017-01-19","OR",4500026629,"1710","10","0","2017-01-19","MZ-TG-Y120",44,"USCU_L05","USCU_L05"
"2017-11-15","OR",4500046272,"1710","10","0","2017-11-15","MZ-FG-M500",12,"USCU_L02","USCU_L02"
"2017-01-20","OR",4500026630,"1710","10","0","2017-01-20","MZ-TG-Y120",428,"USCU_L04","USCU_L04"
"2017-11-16","OR",4500046273,"1710","10","0","2017-11-16","MZ-FG-M500",5,"USCU_L02","USCU_L02"
"2017-01-21","OR",4500026631,"1710","10","0","2017-01-21","MZ-TG-Y120",167,"USCU_L07","USCU_L07"
"2017-11-17","OR",4500046274,"1710","10","0","2017-11-17","MZ-FG-M500",15,"USCU_L03","USCU_L03"
"2017-01-22","OR",4500026632,"1710","10","0","2017-01-22","MZ-TG-Y120",296,"USCU_L08","USCU_L08"
"2017-11-18","OR",4500046275,"1710","10","0","2017-11-18","MZ-FG-M500",10,"USCU_L02","USCU_L02"
"2017-01-23","OR",4500026633,"1710","10","0","2017-01-23","MZ-TG-Y120",526,"USCU_L05","USCU_L05"
"2017-11-19","OR",4500046276,"1710","10","0","2017-11-19","MZ-FG-M500",10,"USCU_L02","USCU_L02"
"2017-01-24","OR",4500026634,"1710","10","0","2017-01-24","MZ-TG-Y120",41,"USCU_L07","USCU_L07"
"2017-11-20","OR",4500046277,"1710","10","0","2017-11-20","MZ-FG-M500",3,"USCU_L01","USCU_L01"
"2017-01-25","OR",4500026635,"1710","10","0","2017-01-25","MZ-TG-Y120",120,"USCU_L08","USCU_L08"
"2017-11-21","OR",4500046278,"1710","10","0","2017-11-21","MZ-FG-M500",7,"USCU_L03","USCU_L03"
"2017-01-26","OR",4500026636,"1710","10","0","2017-01-26","MZ-TG-Y120",241,"USCU_L04","USCU_L04"
"2017-11-22","OR",4500046279,"1710","10","0","2017-11-22","MZ-FG-M500",8,"USCU_L03","USCU_L03"
"2017-01-27","OR",4500026637,"1710","10","0","2017-01-27","MZ-TG-Y120",384,"USCU_L05","USCU_L05"
"2017-11-23","OR",4500046280,"1710","10","0","2017-11-23","MZ-FG-M500",6,"USCU_L03","USCU_L03"
"2017-01-28","OR",4500026638,"1710","10","0","2017-01-28","MZ-TG-Y120",101,"USCU_L05","USCU_L05"
"2017-11-24","OR",4500046281,"1710","10","0","2017-11-24","MZ-FG-M500",7,"USCU_L01","USCU_L01"
"2017-01-29","OR",4500026639,"1710","10","0","2017-01-29","MZ-TG-Y120",644,"USCU_L05","USCU_L05"
"2017-11-25","OR",4500046282,"1710","10","0","2017-11-25","MZ-FG-M500",7,"USCU_L03","USCU_L03"
"2017-01-30","OR",4500026640,"1710","10","0","2017-01-30","MZ-TG-Y120",148,"USCU_L08","USCU_L08"
"2017-11-26","OR",4500046283,"1710","10","0","2017-11-26","MZ-FG-M500",6,"USCU_L02","USCU_L02"
"2017-01-31","OR",4500026641,"1710","10","0","2017-01-31","MZ-TG-Y120",564,"USCU_L04","USCU_L04"
"2017-11-27","OR",4500046284,"1710","10","0","2017-11-27","MZ-FG-M500",12,"USCU_L03","USCU_L03"
"2017-01-01","OR",4500026642,"1710","10","0","2017-01-01","MZ-TG-Y120",15,"USCU_S13","USCU_S13"
"2017-11-28","OR",4500046285,"1710","10","0","2017-11-28","MZ-FG-M500",11,"USCU_L02","USCU_L02"
"2017-01-02","OR",4500026643,"1710","10","0","2017-01-02","MZ-TG-Y120",118,"USCU_S07","USCU_S07"
"2017-11-29","OR",4500046286,"1710","10","0","2017-11-29","MZ-FG-M500",1,"USCU_L03","USCU_L03"
"2017-01-03","OR",4500026644,"1710","10","0","2017-01-03","MZ-TG-Y120",50,"USCU_S10","USCU_S10"
"2017-11-30","OR",4500046287,"1710","10","0","2017-11-30","MZ-FG-M500",2,"USCU_L02","USCU_L02"
"2017-01-04","OR",4500026645,"1710","10","0","2017-01-04","MZ-TG-Y120",12,"USCU_S10","USCU_S10"
"2017-11-01","OR",4500046288,"1710","10","0","2017-11-01","MZ-FG-M500",13,"USCU_S05","USCU_S05"
"2017-01-05","OR",4500026646,"1710","10","0","2017-01-05","MZ-TG-Y120",84,"USCU_S12","USCU_S12"
"2017-11-02","OR",4500046289,"1710","10","0","2017-11-02","MZ-FG-M500",22,"USCU_S01","USCU_S01"
"2017-01-06","OR",4500026647,"1710","10","0","2017-01-06","MZ-TG-Y120",97,"USCU_S12","USCU_S12"
"2017-11-03","OR",4500046290,"1710","10","0","2017-11-03","MZ-FG-M500",6,"USCU_S01","USCU_S01"
"2017-01-07","OR",4500026648,"1710","10","0","2017-01-07","MZ-TG-Y120",118,"USCU_S09","USCU_S09"
"2017-11-05","OR",4500046291,"1710","10","0","2017-11-05","MZ-FG-M500",8,"USCU_S04","USCU_S04"
"2017-01-08","OR",4500026649,"1710","10","0","2017-01-08","MZ-TG-Y120",102,"USCU_S10","USCU_S10"
"2017-11-06","OR",4500046292,"1710","10","0","2017-11-06","MZ-FG-M500",13,"USCU_S04","USCU_S04"
"2017-01-09","OR",4500026650,"1710","10","0","2017-01-09","MZ-TG-Y120",137,"USCU_S08","USCU_S08"
"2017-11-08","OR",4500046293,"1710","10","0","2017-11-08","MZ-FG-M500",12,"USCU_S01","USCU_S01"
"2017-01-10","OR",4500026651,"1710","10","0","2017-01-10","MZ-TG-Y120",63,"USCU_S08","USCU_S08"
"2017-11-09","OR",4500046294,"1710","10","0","2017-11-09","MZ-FG-M500",23,"USCU_S02","USCU_S02"
"2017-01-11","OR",4500026652,"1710","10","0","2017-01-11","MZ-TG-Y120",139,"USCU_S09","USCU_S09"
"2017-11-10","OR",4500046295,"1710","10","0","2017-11-10","MZ-FG-M500",23,"USCU_S03","USCU_S03"
"2017-01-12","OR",4500026653,"1710","10","0","2017-01-12","MZ-TG-Y120",48,"USCU_S10","USCU_S10"
"2017-11-11","OR",4500046296,"1710","10","0","2017-11-11","MZ-FG-M500",12,"USCU_S01","USCU_S01"
"2017-01-13","OR",4500026654,"1710","10","0","2017-01-13","MZ-TG-Y120",51,"USCU_S08","USCU_S08"
"2017-11-12","OR",4500046297,"1710","10","0","2017-11-12","MZ-FG-M500",2,"USCU_S01","USCU_S01"
"2017-01-14","OR",4500026655,"1710","10","0","2017-01-14","MZ-TG-Y120",4,"USCU_S08","USCU_S08"
"2017-11-13","OR",4500046298,"1710","10","0","2017-11-13","MZ-FG-M500",17,"USCU_S05","USCU_S05"
"2017-01-15","OR",4500026656,"1710","10","0","2017-01-15","MZ-TG-Y120",72,"USCU_S09","USCU_S09"
"2017-11-14","OR",4500046299,"1710","10","0","2017-11-14","MZ-FG-M500",19,"USCU_S05","USCU_S05"
"2017-01-16","OR",4500026657,"1710","10","0","2017-01-16","MZ-TG-Y120",53,"USCU_S13","USCU_S13"
"2017-11-15","OR",4500046300,"1710","10","0","2017-11-15","MZ-FG-M500",22,"USCU_S01","USCU_S01"
"2017-11-16","OR",4500046301,"1710","10","0","2017-11-16","MZ-FG-M500",18,"USCU_S03","USCU_S03"
"2017-01-17","OR",4500026658,"1710","10","0","2017-01-17","MZ-TG-Y120",154,"USCU_S09","USCU_S09"
"2017-11-17","OR",4500046302,"1710","10","0","2017-11-17","MZ-FG-M500",14,"USCU_S04","USCU_S04"
"2017-01-18","OR",4500026659,"1710","10","0","2017-01-18","MZ-TG-Y120",130,"USCU_S09","USCU_S09"
"2017-11-18","OR",4500046303,"1710","10","0","2017-11-18","MZ-FG-M500",26,"USCU_S01","USCU_S01"
"2017-01-19","OR",4500026660,"1710","10","0","2017-01-19","MZ-TG-Y120",52,"USCU_S07","USCU_S07"
"2017-11-19","OR",4500046304,"1710","10","0","2017-11-19","MZ-FG-M500",7,"USCU_S04","USCU_S04"
"2017-01-20","OR",4500026661,"1710","10","0","2017-01-20","MZ-TG-Y120",68,"USCU_S07","USCU_S07"
"2017-11-20","OR",4500046305,"1710","10","0","2017-11-20","MZ-FG-M500",9,"USCU_S02","USCU_S02"
"2017-01-21","OR",4500026662,"1710","10","0","2017-01-21","MZ-TG-Y120",25,"USCU_S07","USCU_S07"
"2017-11-21","OR",4500046306,"1710","10","0","2017-11-21","MZ-FG-M500",20,"USCU_S05","USCU_S05"
"2017-01-22","OR",4500026663,"1710","10","0","2017-01-22","MZ-TG-Y120",2,"USCU_S08","USCU_S08"
"2017-11-22","OR",4500046307,"1710","10","0","2017-11-22","MZ-FG-M500",9,"USCU_S01","USCU_S01"
"2017-01-23","OR",4500026664,"1710","10","0","2017-01-23","MZ-TG-Y120",155,"USCU_S09","USCU_S09"
"2017-11-23","OR",4500046308,"1710","10","0","2017-11-23","MZ-FG-M500",8,"USCU_S05","USCU_S05"
"2017-01-24","OR",4500026665,"1710","10","0","2017-01-24","MZ-TG-Y120",74,"USCU_S09","USCU_S09"
"2017-11-24","OR",4500046309,"1710","10","0","2017-11-24","MZ-FG-M500",4,"USCU_S01","USCU_S01"
"2017-01-25","OR",4500026666,"1710","10","0","2017-01-25","MZ-TG-Y120",39,"USCU_S11","USCU_S11"
"2017-11-25","OR",4500046310,"1710","10","0","2017-11-25","MZ-FG-M500",11,"USCU_S03","USCU_S03"
"2017-01-26","OR",4500026667,"1710","10","0","2017-01-26","MZ-TG-Y120",159,"USCU_S08","USCU_S08"
"2017-11-26","OR",4500046311,"1710","10","0","2017-11-26","MZ-FG-M500",14,"USCU_S06","USCU_S06"
"2017-01-27","OR",4500026668,"1710","10","0","2017-01-27","MZ-TG-Y120",118,"USCU_S12","USCU_S12"
"2017-11-27","OR",4500046312,"1710","10","0","2017-11-27","MZ-FG-M500",21,"USCU_S02","USCU_S02"
"2017-01-28","OR",4500026669,"1710","10","0","2017-01-28","MZ-TG-Y120",13,"USCU_S11","USCU_S11"
"2017-11-28","OR",4500046313,"1710","10","0","2017-11-28","MZ-FG-M500",12,"USCU_S06","USCU_S06"
"2017-01-29","OR",4500026670,"1710","10","0","2017-01-29","MZ-TG-Y120",106,"USCU_S07","USCU_S07"
"2017-11-30","OR",4500046314,"1710","10","0","2017-11-30","MZ-FG-M500",9,"USCU_S01","USCU_S01"
"2017-01-30","OR",4500026671,"1710","10","0","2017-01-30","MZ-TG-Y120",91,"USCU_S12","USCU_S12"
"2017-11-01","OR",4500046315,"1710","10","0","2017-11-01","MZ-FG-M500",15,"USCU_L04","USCU_L04"
"2017-11-02","OR",4500046316,"1710","10","0","2017-11-02","MZ-FG-M500",14,"USCU_L05","USCU_L05"
"2017-11-03","OR",4500046317,"1710","10","0","2017-11-03","MZ-FG-M500",6,"USCU_L07","USCU_L07"
"2017-01-31","OR",4500026672,"1710","10","0","2017-01-31","MZ-TG-Y120",66,"USCU_S12","USCU_S12"
"2017-11-05","OR",4500046318,"1710","10","0","2017-11-05","MZ-FG-M500",18,"USCU_L04","USCU_L04"
"2017-01-01","OR",4500026673,"1710","10","0","2017-01-01","MZ-TG-Y120",14,"USCU_L10","USCU_L10"
"2017-11-06","OR",4500046319,"1710","10","0","2017-11-06","MZ-FG-M500",14,"USCU_L04","USCU_L04"
"2017-01-02","OR",4500026674,"1710","10","0","2017-01-02","MZ-TG-Y120",304,"USCU_L10","USCU_L10"
"2017-11-07","OR",4500046320,"1710","10","0","2017-11-07","MZ-FG-M500",1,"USCU_L06","USCU_L06"
"2017-01-03","OR",4500026675,"1710","10","0","2017-01-03","MZ-TG-Y120",890,"USCU_L10","USCU_L10"
"2017-11-08","OR",4500046321,"1710","10","0","2017-11-08","MZ-FG-M500",10,"USCU_L08","USCU_L08"
"2017-01-04","OR",4500026676,"1710","10","0","2017-01-04","MZ-TG-Y120",533,"USCU_L09","USCU_L09"
"2017-11-09","OR",4500046322,"1710","10","0","2017-11-09","MZ-FG-M500",18,"USCU_L05","USCU_L05"
"2017-01-05","OR",4500026677,"1710","10","0","2017-01-05","MZ-TG-Y120",195,"USCU_L10","USCU_L10"
"2017-11-10","OR",4500046323,"1710","10","0","2017-11-10","MZ-FG-M500",19,"USCU_L04","USCU_L04"
"2017-01-06","OR",4500026678,"1710","10","0","2017-01-06","MZ-TG-Y120",374,"USCU_L09","USCU_L09"
"2017-11-11","OR",4500046324,"1710","10","0","2017-11-11","MZ-FG-M500",12,"USCU_L08","USCU_L08"
"2017-01-07","OR",4500026679,"1710","10","0","2017-01-07","MZ-TG-Y120",767,"USCU_L09","USCU_L09"
"2017-11-12","OR",4500046325,"1710","10","0","2017-11-12","MZ-FG-M500",14,"USCU_L08","USCU_L08"
"2017-01-08","OR",4500026680,"1710","10","0","2017-01-08","MZ-TG-Y120",846,"USCU_L09","USCU_L09"
"2017-11-13","OR",4500046326,"1710","10","0","2017-11-13","MZ-FG-M500",14,"USCU_L06","USCU_L06"
"2017-01-09","OR",4500026681,"1710","10","0","2017-01-09","MZ-TG-Y120",6,"USCU_L09","USCU_L09"
"2017-11-14","OR",4500046327,"1710","10","0","2017-11-14","MZ-FG-M500",6,"USCU_L07","USCU_L07"
"2017-01-10","OR",4500026682,"1710","10","0","2017-01-10","MZ-TG-Y120",762,"USCU_L10","USCU_L10"
"2017-11-15","OR",4500046328,"1710","10","0","2017-11-15","MZ-FG-M500",3,"USCU_L07","USCU_L07"
"2017-01-11","OR",4500026683,"1710","10","0","2017-01-11","MZ-TG-Y120",891,"USCU_L09","USCU_L09"
"2017-11-16","OR",4500046329,"1710","10","0","2017-11-16","MZ-FG-M500",8,"USCU_L08","USCU_L08"
"2017-01-12","OR",4500026684,"1710","10","0","2017-01-12","MZ-TG-Y120",454,"USCU_L09","USCU_L09"
"2017-11-17","OR",4500046330,"1710","10","0","2017-11-17","MZ-FG-M500",6,"USCU_L08","USCU_L08"
"2017-01-13","OR",4500026685,"1710","10","0","2017-01-13","MZ-TG-Y120",367,"USCU_L10","USCU_L10"
"2017-11-18","OR",4500046331,"1710","10","0","2017-11-18","MZ-FG-M500",19,"USCU_L08","USCU_L08"
"2017-01-14","OR",4500026686,"1710","10","0","2017-01-14","MZ-TG-Y120",245,"USCU_L10","USCU_L10"
"2017-11-19","OR",4500046332,"1710","10","0","2017-11-19","MZ-FG-M500",15,"USCU_L06","USCU_L06"
"2017-01-15","OR",4500026687,"1710","10","0","2017-01-15","MZ-TG-Y120",473,"USCU_L09","USCU_L09"
"2017-11-20","OR",4500046333,"1710","10","0","2017-11-20","MZ-FG-M500",20,"USCU_L06","USCU_L06"
"2017-01-16","OR",4500026688,"1710","10","0","2017-01-16","MZ-TG-Y120",864,"USCU_L09","USCU_L09"
"2017-11-21","OR",4500046334,"1710","10","0","2017-11-21","MZ-FG-M500",4,"USCU_L05","USCU_L05"
"2017-01-17","OR",4500026689,"1710","10","0","2017-01-17","MZ-TG-Y120",683,"USCU_L09","USCU_L09"
"2017-11-22","OR",4500046335,"1710","10","0","2017-11-22","MZ-FG-M500",17,"USCU_L06","USCU_L06"
"2017-01-18","OR",4500026690,"1710","10","0","2017-01-18","MZ-TG-Y120",605,"USCU_L10","USCU_L10"
"2017-11-23","OR",4500046336,"1710","10","0","2017-11-23","MZ-FG-M500",9,"USCU_L08","USCU_L08"
"2017-01-19","OR",4500026691,"1710","10","0","2017-01-19","MZ-TG-Y120",16,"USCU_L10","USCU_L10"
"2017-11-24","OR",4500046337,"1710","10","0","2017-11-24","MZ-FG-M500",18,"USCU_L05","USCU_L05"
"2017-01-20","OR",4500026692,"1710","10","0","2017-01-20","MZ-TG-Y120",137,"USCU_L10","USCU_L10"
"2017-11-25","OR",4500046338,"1710","10","0","2017-11-25","MZ-FG-M500",7,"USCU_L05","USCU_L05"
"2017-01-21","OR",4500026693,"1710","10","0","2017-01-21","MZ-TG-Y120",309,"USCU_L10","USCU_L10"
"2017-11-26","OR",4500046339,"1710","10","0","2017-11-26","MZ-FG-M500",16,"USCU_L07","USCU_L07"
"2017-01-22","OR",4500026694,"1710","10","0","2017-01-22","MZ-TG-Y120",881,"USCU_L10","USCU_L10"
"2017-11-27","OR",4500046340,"1710","10","0","2017-11-27","MZ-FG-M500",17,"USCU_L06","USCU_L06"
"2017-01-23","OR",4500026695,"1710","10","0","2017-01-23","MZ-TG-Y120",833,"USCU_L10","USCU_L10"
"2017-11-28","OR",4500046341,"1710","10","0","2017-11-28","MZ-FG-M500",18,"USCU_L04","USCU_L04"
"2017-01-24","OR",4500026696,"1710","10","0","2017-01-24","MZ-TG-Y120",296,"USCU_L10","USCU_L10"
"2017-11-29","OR",4500046342,"1710","10","0","2017-11-29","MZ-FG-M500",1,"USCU_L08","USCU_L08"
"2017-01-25","OR",4500026697,"1710","10","0","2017-01-25","MZ-TG-Y120",351,"USCU_L09","USCU_L09"
"2017-11-30","OR",4500046343,"1710","10","0","2017-11-30","MZ-FG-M500",9,"USCU_L04","USCU_L04"
"2017-01-26","OR",4500026698,"1710","10","0","2017-01-26","MZ-TG-Y120",36,"USCU_L10","USCU_L10"
"2017-11-01","OR",4500046344,"1710","10","0","2017-11-01","MZ-FG-M500",14,"USCU_S07","USCU_S07"
"2017-01-27","OR",4500026699,"1710","10","0","2017-01-27","MZ-TG-Y120",34,"USCU_L10","USCU_L10"
"2017-11-02","OR",4500046345,"1710","10","0","2017-11-02","MZ-FG-M500",10,"USCU_S08","USCU_S08"
"2017-01-28","OR",4500026700,"1710","10","0","2017-01-28","MZ-TG-Y120",344,"USCU_L09","USCU_L09"
"2017-11-03","OR",4500046346,"1710","10","0","2017-11-03","MZ-FG-M500",8,"USCU_S07","USCU_S07"
"2017-01-29","OR",4500026701,"1710","10","0","2017-01-29","MZ-TG-Y120",105,"USCU_L10","USCU_L10"
"2017-11-04","OR",4500046347,"1710","10","0","2017-11-04","MZ-FG-M500",2,"USCU_S12","USCU_S12"
"2017-01-30","OR",4500026702,"1710","10","0","2017-01-30","MZ-TG-Y120",615,"USCU_L09","USCU_L09"
"2017-11-05","OR",4500046348,"1710","10","0","2017-11-05","MZ-FG-M500",3,"USCU_S09","USCU_S09"
"2017-01-31","OR",4500026703,"1710","10","0","2017-01-31","MZ-TG-Y120",572,"USCU_L09","USCU_L09"
"2017-11-06","OR",4500046349,"1710","10","0","2017-11-06","MZ-FG-M500",10,"USCU_S11","USCU_S11"
"2017-01-01","OR",4500026704,"1710","10","0","2017-01-01","MZ-TG-Y120",14,"USCU_S17","USCU_S17"
"2017-11-07","OR",4500046350,"1710","10","0","2017-11-07","MZ-FG-M500",11,"USCU_S09","USCU_S09"
"2017-01-02","OR",4500026705,"1710","10","0","2017-01-02","MZ-TG-Y120",59,"USCU_S15","USCU_S15"
"2017-11-09","OR",4500046351,"1710","10","0","2017-11-09","MZ-FG-M500",5,"USCU_S09","USCU_S09"
"2017-01-03","OR",4500026706,"1710","10","0","2017-01-03","MZ-TG-Y120",7,"USCU_S17","USCU_S17"
"2017-11-10","OR",4500046352,"1710","10","0","2017-11-10","MZ-FG-M500",4,"USCU_S08","USCU_S08"
"2017-01-04","OR",4500026707,"1710","10","0","2017-01-04","MZ-TG-Y120",5,"USCU_S14","USCU_S14"
"2017-11-11","OR",4500046353,"1710","10","0","2017-11-11","MZ-FG-M500",6,"USCU_S13","USCU_S13"
"2017-01-05","OR",4500026708,"1710","10","0","2017-01-05","MZ-TG-Y120",19,"USCU_S15","USCU_S15"
"2017-11-12","OR",4500046354,"1710","10","0","2017-11-12","MZ-FG-M500",6,"USCU_S09","USCU_S09"
"2017-01-06","OR",4500026709,"1710","10","0","2017-01-06","MZ-TG-Y120",48,"USCU_S17","USCU_S17"
"2017-11-13","OR",4500046355,"1710","10","0","2017-11-13","MZ-FG-M500",6,"USCU_S08","USCU_S08"
"2017-01-07","OR",4500026710,"1710","10","0","2017-01-07","MZ-TG-Y120",45,"USCU_S14","USCU_S14"
"2017-11-14","OR",4500046356,"1710","10","0","2017-11-14","MZ-FG-M500",12,"USCU_S09","USCU_S09"
"2017-01-08","OR",4500026711,"1710","10","0","2017-01-08","MZ-TG-Y120",27,"USCU_S16","USCU_S16"
"2017-11-15","OR",4500046357,"1710","10","0","2017-11-15","MZ-FG-M500",4,"USCU_S11","USCU_S11"
"2017-01-09","OR",4500026712,"1710","10","0","2017-01-09","MZ-TG-Y120",48,"USCU_S16","USCU_S16"
"2017-11-16","OR",4500046358,"1710","10","0","2017-11-16","MZ-FG-M500",6,"USCU_S13","USCU_S13"
"2017-01-10","OR",4500026713,"1710","10","0","2017-01-10","MZ-TG-Y120",50,"USCU_S15","USCU_S15"
"2017-11-17","OR",4500046359,"1710","10","0","2017-11-17","MZ-FG-M500",3,"USCU_S09","USCU_S09"
"2017-01-11","OR",4500026714,"1710","10","0","2017-01-11","MZ-TG-Y120",11,"USCU_S15","USCU_S15"
"2017-11-18","OR",4500046360,"1710","10","0","2017-11-18","MZ-FG-M500",1,"USCU_S07","USCU_S07"
"2017-11-19","OR",4500046361,"1710","10","0","2017-11-19","MZ-FG-M500",6,"USCU_S12","USCU_S12"
"2017-01-12","OR",4500026715,"1710","10","0","2017-01-12","MZ-TG-Y120",4,"USCU_S14","USCU_S14"
"2017-11-20","OR",4500046362,"1710","10","0","2017-11-20","MZ-FG-M500",2,"USCU_S09","USCU_S09"
"2017-01-13","OR",4500026716,"1710","10","0","2017-01-13","MZ-TG-Y120",20,"USCU_S14","USCU_S14"
"2017-11-21","OR",4500046363,"1710","10","0","2017-11-21","MZ-FG-M500",9,"USCU_S08","USCU_S08"
"2017-01-14","OR",4500026717,"1710","10","0","2017-01-14","MZ-TG-Y120",23,"USCU_S15","USCU_S15"
"2017-11-22","OR",4500046364,"1710","10","0","2017-11-22","MZ-FG-M500",7,"USCU_S08","USCU_S08"
"2017-01-15","OR",4500026718,"1710","10","0","2017-01-15","MZ-TG-Y120",27,"USCU_S14","USCU_S14"
"2017-11-23","OR",4500046365,"1710","10","0","2017-11-23","MZ-FG-M500",8,"USCU_S11","USCU_S11"
"2017-01-16","OR",4500026719,"1710","10","0","2017-01-16","MZ-TG-Y120",51,"USCU_S17","USCU_S17"
"2017-11-24","OR",4500046366,"1710","10","0","2017-11-24","MZ-FG-M500",12,"USCU_S12","USCU_S12"
"2017-11-25","OR",4500046367,"1710","10","0","2017-11-25","MZ-FG-M500",9,"USCU_S12","USCU_S12"
"2017-11-26","OR",4500046368,"1710","10","0","2017-11-26","MZ-FG-M500",8,"USCU_S12","USCU_S12"
"2017-01-17","OR",4500026720,"1710","10","0","2017-01-17","MZ-TG-Y120",3,"USCU_S15","USCU_S15"
"2017-11-28","OR",4500046369,"1710","10","0","2017-11-28","MZ-FG-M500",8,"USCU_S09","USCU_S09"
"2017-01-18","OR",4500026721,"1710","10","0","2017-01-18","MZ-TG-Y120",58,"USCU_S14","USCU_S14"
"2017-11-29","OR",4500046370,"1710","10","0","2017-11-29","MZ-FG-M500",3,"USCU_S11","USCU_S11"
"2017-01-19","OR",4500026722,"1710","10","0","2017-01-19","MZ-TG-Y120",37,"USCU_S14","USCU_S14"
"2017-11-30","OR",4500046371,"1710","10","0","2017-11-30","MZ-FG-M500",1,"USCU_S07","USCU_S07"
"2017-01-20","OR",4500026723,"1710","10","0","2017-01-20","MZ-TG-Y120",44,"USCU_S15","USCU_S15"
"2017-11-01","OR",4500046372,"1710","10","0","2017-11-01","MZ-FG-M500",14,"USCU_L09","USCU_L09"
"2017-01-21","OR",4500026724,"1710","10","0","2017-01-21","MZ-TG-Y120",6,"USCU_S14","USCU_S14"
"2017-11-02","OR",4500046373,"1710","10","0","2017-11-02","MZ-FG-M500",23,"USCU_L09","USCU_L09"
"2017-01-22","OR",4500026725,"1710","10","0","2017-01-22","MZ-TG-Y120",56,"USCU_S15","USCU_S15"
"2017-11-03","OR",4500046374,"1710","10","0","2017-11-03","MZ-FG-M500",18,"USCU_L10","USCU_L10"
"2017-01-23","OR",4500026726,"1710","10","0","2017-01-23","MZ-TG-Y120",3,"USCU_S17","USCU_S17"
"2017-11-04","OR",4500046375,"1710","10","0","2017-11-04","MZ-FG-M500",20,"USCU_L10","USCU_L10"
"2017-01-24","OR",4500026727,"1710","10","0","2017-01-24","MZ-TG-Y120",11,"USCU_S14","USCU_S14"
"2017-11-05","OR",4500046376,"1710","10","0","2017-11-05","MZ-FG-M500",24,"USCU_L09","USCU_L09"
"2017-01-25","OR",4500026728,"1710","10","0","2017-01-25","MZ-TG-Y120",43,"USCU_S17","USCU_S17"
"2017-11-06","OR",4500046377,"1710","10","0","2017-11-06","MZ-FG-M500",17,"USCU_L09","USCU_L09"
"2017-01-26","OR",4500026729,"1710","10","0","2017-01-26","MZ-TG-Y120",29,"USCU_S17","USCU_S17"
"2017-11-07","OR",4500046378,"1710","10","0","2017-11-07","MZ-FG-M500",22,"USCU_L09","USCU_L09"
"2017-01-27","OR",4500026730,"1710","10","0","2017-01-27","MZ-TG-Y120",47,"USCU_S15","USCU_S15"
"2017-11-08","OR",4500046379,"1710","10","0","2017-11-08","MZ-FG-M500",11,"USCU_L09","USCU_L09"
"2017-01-28","OR",4500026731,"1710","10","0","2017-01-28","MZ-TG-Y120",55,"USCU_S17","USCU_S17"
"2017-11-09","OR",4500046380,"1710","10","0","2017-11-09","MZ-FG-M500",13,"USCU_L09","USCU_L09"
"2017-01-29","OR",4500026732,"1710","10","0","2017-01-29","MZ-TG-Y120",7,"USCU_S16","USCU_S16"
"2017-11-10","OR",4500046381,"1710","10","0","2017-11-10","MZ-FG-M500",10,"USCU_L09","USCU_L09"
"2017-01-30","OR",4500026733,"1710","10","0","2017-01-30","MZ-TG-Y120",31,"USCU_S14","USCU_S14"
"2017-11-11","OR",4500046382,"1710","10","0","2017-11-11","MZ-FG-M500",4,"USCU_L10","USCU_L10"
"2017-01-31","OR",4500026734,"1710","10","0","2017-01-31","MZ-TG-Y120",22,"USCU_S17","USCU_S17"
"2017-11-12","OR",4500046383,"1710","10","0","2017-11-12","MZ-FG-M500",7,"USCU_L10","USCU_L10"
"2017-01-01","OR",4500026735,"1710","10","0","2017-01-01","MZ-TG-Y200",15,"USCU_L02","USCU_L02"
"2017-11-13","OR",4500046384,"1710","10","0","2017-11-13","MZ-FG-M500",11,"USCU_L09","USCU_L09"
"2017-01-02","OR",4500026736,"1710","10","0","2017-01-02","MZ-TG-Y200",970,"USCU_L02","USCU_L02"
